method,missing_mode,missing_rate,repeat,rmse
02_中位数填充,MNAR,0.5,3,0.7723863343533373
03_KNN填充_k3,MNAR,0.5,3,0.7814106080347096
04_KNN填充_k5,MNAR,0.5,3,0.818349230134008
05_线性回归,MNAR,0.5,3,0.8452091285684025
06_岭回归,MNAR,0.5,3,0.8367825866335361
07_Lasso,MNAR,0.5,3,0.7571510160512864
08_ElasticNet,MNAR,0.5,3,0.7649571364948808
09_贝叶斯岭回归,MNAR,0.5,3,0.8144300727297856
10_决策树,MNAR,0.5,3,0.8437339724108058
11_随机森林,MNAR,0.5,3,0.8008253845991196
12_极端随机树,MNAR,0.5,3,0.780865261906069
13_GradientBoosting,MNAR,0.5,3,0.8165758999098468
14_AdaBoost,MNAR,0.5,3,0.8262570642501624
15_SVR_rbf,MNAR,0.5,3,0.78233911096701
16_KNN回归_k3,MNAR,0.5,3,0.8144225301278468
17_KNN回归_k5,MNAR,0.5,3,0.8103801153057175
18_MLP神经网络,MNAR,0.5,3,0.7691526458283533
19_迭代插补_贝叶斯,MNAR,0.5,3,0.8327539345616373
20_迭代插补_随机树,MNAR,0.5,3,0.8108040371315594
01_均值填充,MNAR,0.5,4,0.7650382832307128
02_中位数填充,MNAR,0.5,4,0.7716135738837758
03_KNN填充_k3,MNAR,0.5,4,0.8092128315805702
04_KNN填充_k5,MNAR,0.5,4,0.8445215763327922
05_线性回归,MNAR,0.5,4,0.8761595704135611
06_岭回归,MNAR,0.5,4,0.86446936929526
07_Lasso,MNAR,0.5,4,0.7754627517316172
08_ElasticNet,MNAR,0.5,4,0.7841874575119993
09_贝叶斯岭回归,MNAR,0.5,4,0.8440808022745693
10_决策树,MNAR,0.5,4,0.9013147380473309
11_随机森林,MNAR,0.5,4,0.8091255286999126
12_极端随机树,MNAR,0.5,4,0.8112175715314851
13_GradientBoosting,MNAR,0.5,4,0.8499980321048153
14_AdaBoost,MNAR,0.5,4,0.8513862634277392
15_SVR_rbf,MNAR,0.5,4,0.8027388011090827
16_KNN回归_k3,MNAR,0.5,4,0.8402977658638244
17_KNN回归_k5,MNAR,0.5,4,0.8350509756672297
18_MLP神经网络,MNAR,0.5,4,0.806022800877017
19_迭代插补_贝叶斯,MNAR,0.5,4,0.866289017284969
20_迭代插补_随机树,MNAR,0.5,4,0.8084632817980805
01_均值填充,MNAR,0.5,5,0.7620310679884266
02_中位数填充,MNAR,0.5,5,0.7713963700463803
03_KNN填充_k3,MNAR,0.5,5,0.8027147134595192
04_KNN填充_k5,MNAR,0.5,5,0.848373243522611
05_线性回归,MNAR,0.5,5,0.8583410606920989
06_岭回归,MNAR,0.5,5,0.8497944586334043
07_Lasso,MNAR,0.5,5,0.7711032558167564
08_ElasticNet,MNAR,0.5,5,0.7797805714543815
09_贝叶斯岭回归,MNAR,0.5,5,0.8338882989924843
10_决策树,MNAR,0.5,5,0.8004411241810364
11_随机森林,MNAR,0.5,5,0.8138151961959448
12_极端随机树,MNAR,0.5,5,0.7984343229762653
13_GradientBoosting,MNAR,0.5,5,0.8438696153080565
14_AdaBoost,MNAR,0.5,5,0.8309883593066418
15_SVR_rbf,MNAR,0.5,5,0.8191419862572903
16_KNN回归_k3,MNAR,0.5,5,0.844589327776889
17_KNN回归_k5,MNAR,0.5,5,0.8366655631018253
18_MLP神经网络,MNAR,0.5,5,0.7787485793716473
19_迭代插补_贝叶斯,MNAR,0.5,5,0.8488279997535366
20_迭代插补_随机树,MNAR,0.5,5,0.8022356211144839
